,id,match_api_id,home_team_api_id,Hometeam_rating,Awayteam_rating,league,avg_player_rating
18027,18028,686268,9772,78.06310755738758,75.65803845521714,Portugal Liga ZON Sagres,76.86057300630236
18028,18029,686269,7844,63.37020373417431,66.18350399600399,Portugal Liga ZON Sagres,64.77685386508915
18029,18030,686270,7841,67.37108800290618,77.5627133802937,Portugal Liga ZON Sagres,72.46690069159993
18030,18031,686271,10212,68.56658806371725,67.20067009157917,Portugal Liga ZON Sagres,67.88362907764821
18031,18032,686272,9809,59.30899252262889,68.94734715975348,Portugal Liga ZON Sagres,64.12816984119118
18032,18033,686273,6421,66.58123496873496,61.27049333509341,Portugal Liga ZON Sagres,63.92586415191418
18033,18034,686282,9773,78.27638154763835,63.00440286837345,Portugal Liga ZON Sagres,70.64039220800589
18034,18035,686283,9768,76.10049526695296,62.2890176111767,Portugal Liga ZON Sagres,69.19475643906483
18035,18036,686284,10215,67.37151931553021,77.40220575675121,Portugal Liga ZON Sagres,72.38686253614071
18036,18037,686285,10214,68.8480059212818,55.19324463415373,Portugal Liga ZON Sagres,62.02062527771776
18037,18038,686286,10264,71.60042809082493,66.40055315055315,Portugal Liga ZON Sagres,69.00049062068905
18038,18039,686287,6403,54.54301720075228,59.88508889002961,Portugal Liga ZON Sagres,57.21405304539094
18039,18040,686288,2033,65.80449966699966,69.03258259550125,Portugal Liga ZON Sagres,67.41854113125046
18040,18041,686289,9807,66.83330272421182,66.86202005065641,Portugal Liga ZON Sagres,66.84766138743412
18041,18042,686298,9809,59.88508889002961,71.55194324234009,Portugal Liga ZON Sagres,65.71851606618485
18042,18043,686299,6421,66.93434501658186,67.48719993121082,Portugal Liga ZON Sagres,67.21077247389634
18043,18044,686300,9771,67.50493294584204,76.14142403515444,Portugal Liga ZON Sagres,71.82317849049824
18044,18045,686301,9772,78.25982702062248,59.67461288711288,Portugal Liga ZON Sagres,68.96721995386768
18045,18046,686302,10238,62.62272737966908,77.98001954042975,Portugal Liga ZON Sagres,70.30137346004942
18046,18047,686303,7844,69.55889004786063,60.66801346801346,Portugal Liga ZON Sagres,65.11345175793704
18047,18048,686304,7841,67.12212106075742,69.03258259550125,Portugal Liga ZON Sagres,68.07735182812934
18048,18049,686305,10214,68.8480059212818,55.40381592981135,Portugal Liga ZON Sagres,62.12591092554658
18049,18050,686314,7841,67.71394842531207,69.34730996128054,Portugal Liga ZON Sagres,68.5306291932963
18050,18051,686315,10212,68.91997928971614,62.01023885808965,Portugal Liga ZON Sagres,65.4651090739029
18051,18052,686316,9773,77.15793527656051,78.52276197039127,Portugal Liga ZON Sagres,77.84034862347589
18052,18053,686317,9807,61.6533943033943,67.81175112766022,Portugal Liga ZON Sagres,64.73257271552725
18053,18054,686318,2033,66.34600399600399,60.63729557479557,Portugal Liga ZON Sagres,63.49164978539978
18054,18055,686319,9768,76.14243413616454,59.7729676779084,Portugal Liga ZON Sagres,67.95770090703647
18055,18056,686320,10215,66.24421620927973,61.9939012380862,Portugal Liga ZON Sagres,64.11905872368297
18056,18057,686321,10264,71.89677319244862,62.14806909266917,Portugal Liga ZON Sagres,67.0224211425589
18057,18058,686114,10264,73.58175655925017,60.805201134148504,Portugal Liga ZON Sagres,67.19347884669934
18058,18059,686115,10215,66.87202982202983,75.08663393381262,Portugal Liga ZON Sagres,70.97933187792123
18059,18060,686116,9772,77.98709974789519,61.12881140598532,Portugal Liga ZON Sagres,69.55795557694026
18060,18061,686117,9771,67.11059117650028,61.15185950413224,Portugal Liga ZON Sagres,64.13122534031626
18061,18062,686118,6421,66.5946192217744,66.81277762641399,Portugal Liga ZON Sagres,66.7036984240942
18062,18063,686119,9809,60.31012496506568,77.57517164642844,Portugal Liga ZON Sagres,68.94264830574707
18063,18064,686120,10214,63.417958030364325,67.68976780794961,Portugal Liga ZON Sagres,65.55386291915697
18064,18065,686121,6403,60.83522064233526,69.55947423070289,Portugal Liga ZON Sagres,65.19734743651907
18065,18066,686330,10214,62.13294437885347,71.8117672892609,Portugal Liga ZON Sagres,66.97235583405718
18066,18067,686331,9809,59.64417979912052,66.07530441931532,Portugal Liga ZON Sagres,62.85974210921792
18067,18068,686332,6421,60.92735200958885,75.05298795016664,Portugal Liga ZON Sagres,67.99016997987775
18068,18069,686333,6403,54.87088480964757,58.51233766233766,Portugal Liga ZON Sagres,56.69161123599261
18069,18070,686334,9771,66.80213574304483,76.96332259358574,Portugal Liga ZON Sagres,71.88272916831528
18070,18071,686335,10238,67.90667070906694,61.515463268911546,Portugal Liga ZON Sagres,64.71106698898924
18071,18072,686336,7844,61.52169807316866,69.03258259550125,Portugal Liga ZON Sagres,65.27714033433496
18072,18073,686337,9772,76.91653995468309,67.79980701117064,Portugal Liga ZON Sagres,72.35817348292687
18073,18074,686122,7844,69.15413336663336,53.80103405597477,Portugal Liga ZON Sagres,61.477583711304064
18074,18075,686123,10238,55.19277116164467,61.65604572195482,Portugal Liga ZON Sagres,58.42440844179974
18075,18076,686124,9768,68.35986625704494,54.82825659189296,Portugal Liga ZON Sagres,61.59406142446895
18076,18077,686125,2033,67.68976780794961,67.47532934565604,Portugal Liga ZON Sagres,67.58254857680282
18077,18078,686126,9773,78.37537144662825,54.79819624819625,Portugal Liga ZON Sagres,66.58678384741225
18078,18079,686127,9807,54.4503367003367,78.1957774338456,Portugal Liga ZON Sagres,66.32305706709116
18079,18080,686128,10212,67.78452612066982,73.58175655925017,Portugal Liga ZON Sagres,70.68314133996
18080,18081,686129,7841,67.14241509420934,63.422864235270524,Portugal Liga ZON Sagres,65.28263966473993
18081,18082,686130,10264,73.33362821700418,78.54328131453812,Portugal Liga ZON Sagres,75.93845476577116
18082,18083,686131,10215,67.90003797036465,61.83380777471687,Portugal Liga ZON Sagres,64.86692287254075
18083,18084,686132,9768,69.82354076899531,67.72872884691066,Portugal Liga ZON Sagres,68.77613480795299
18084,18085,686133,9771,67.35572104663014,77.49207579832579,Portugal Liga ZON Sagres,72.42389842247796
18085,18086,686134,6421,54.07786796536797,69.63465284715284,Portugal Liga ZON Sagres,61.856260406260404
18086,18087,686135,9809,66.19215959710031,55.33365201991685,Portugal Liga ZON Sagres,60.76290580850858
18087,18088,686136,10214,63.30880777471688,62.612737383091606,Portugal Liga ZON Sagres,62.96077257890424
18088,18089,686137,6403,61.693149380263996,67.70197220376646,Portugal Liga ZON Sagres,64.69756079201522
18089,18090,686178,7844,69.34134615384615,67.86059117650028,Portugal Liga ZON Sagres,68.60096866517321
18090,18091,686179,10238,54.35077981965333,60.809728453364805,Portugal Liga ZON Sagres,57.58025413650907
18091,18092,686180,9772,78.34721813074086,53.93320707070707,Portugal Liga ZON Sagres,66.14021260072397
18092,18093,686181,2033,67.72872884691066,73.33362821700418,Portugal Liga ZON Sagres,70.53117853195741
18093,18094,686182,9773,78.132170203427,76.42498377043832,Portugal Liga ZON Sagres,77.27857698693265
18094,18095,686183,9807,67.53044077134986,67.8169001610306,Portugal Liga ZON Sagres,67.67367046619023
18095,18096,686184,10212,69.57362166010492,65.21986522480596,Portugal Liga ZON Sagres,67.39674344245543
18096,18097,686185,7841,67.87621462800888,61.0920069209543,Portugal Liga ZON Sagres,64.4841107744816
18097,18098,686194,10264,73.33362821700418,60.3083555772291,Portugal Liga ZON Sagres,66.82099189711664
18098,18099,686195,10215,61.195903024850395,69.5842180546726,Portugal Liga ZON Sagres,65.39006053976149
18099,18100,686196,9768,68.89215548761003,61.47017141108051,Portugal Liga ZON Sagres,65.18116344934526
18100,18101,686197,2033,67.15350407168589,78.132170203427,Portugal Liga ZON Sagres,72.64283713755644
18101,18102,686198,6421,42.2949494949495,67.86059117650028,Portugal Liga ZON Sagres,55.07777033572489
18102,18103,686199,9809,59.43804704298777,67.80141399005035,Portugal Liga ZON Sagres,63.619730516519056
18103,18104,686200,10214,69.1469767893831,63.80542240018047,Portugal Liga ZON Sagres,66.47619959478179
18104,18105,686201,6403,60.809728453364805,77.06188071405548,Portugal Liga ZON Sagres,68.93580458371014
18105,18106,686210,7844,69.54926323676322,75.83287217832672,Portugal Liga ZON Sagres,72.69106770754497
18106,18107,686211,10238,56.10307960320312,59.59454222677907,Portugal Liga ZON Sagres,57.84881091499109
18107,18108,686212,9772,78.91884347509347,68.96941831360327,Portugal Liga ZON Sagres,73.94413089434838
18108,18109,686213,9771,61.48721455312364,59.9731119780527,Portugal Liga ZON Sagres,60.730163265588175
18109,18110,686214,9773,78.27112384238063,66.60115060378219,Portugal Liga ZON Sagres,72.4361372230814
18110,18111,686215,9807,61.0181512090603,67.7745163926982,Portugal Liga ZON Sagres,64.39633380087925
18111,18112,686216,10212,63.71139895458078,61.883155026791385,Portugal Liga ZON Sagres,62.797276990686086
18112,18113,686217,7841,67.76928822108248,73.33362821700418,Portugal Liga ZON Sagres,70.55145821904333
18113,18114,686226,10264,73.33362821700418,78.91884347509347,Portugal Liga ZON Sagres,76.12623584604881
18114,18115,686227,10215,67.20052364453453,69.54926323676324,Portugal Liga ZON Sagres,68.37489344064889
18115,18116,686228,9768,75.31351190896645,63.71139895458078,Portugal Liga ZON Sagres,69.51245543177362
18116,18117,686229,2033,67.5050949050949,67.76928822108248,Portugal Liga ZON Sagres,67.63719156308869
18117,18118,686230,9773,77.18107210119253,61.23922558922558,Portugal Liga ZON Sagres,69.21014884520906
18118,18119,686231,9809,60.29886955381027,48.236507936507934,Portugal Liga ZON Sagres,54.267688745159106
18119,18120,686232,10214,69.12548601961646,61.94723544735896,Portugal Liga ZON Sagres,65.53636073348771
18120,18121,686233,6403,68.44964853328489,67.11059117650028,Portugal Liga ZON Sagres,67.78011985489258
18121,18122,859645,9772,76.64967798149615,67.011868062825,Portugal Liga ZON Sagres,71.83077302216057
18122,18123,859646,10212,63.24499050656946,67.36359454938999,Portugal Liga ZON Sagres,65.30429252797973
18123,18124,859647,10264,72.14160794071586,59.55401416765053,Portugal Liga ZON Sagres,65.8478110541832
18124,18125,859648,7841,67.78559691239117,69.3327922077922,Portugal Liga ZON Sagres,68.55919456009168
18125,18126,859649,6403,62.20857299555032,75.79723715312649,Portugal Liga ZON Sagres,69.0029050743384
18126,18127,859650,10211,67.87756695739363,67.50623997214906,Portugal Liga ZON Sagres,67.69190346477134
18127,18128,859651,9809,53.851719795356146,78.52782613973157,Portugal Liga ZON Sagres,66.18977296754386
18128,18129,859652,2033,67.48610139860138,62.35692696192697,Portugal Liga ZON Sagres,64.92151418026418
18129,18130,859717,9773,78.60156351346895,77.00763588271084,Portugal Liga ZON Sagres,77.8045996980899
18130,18131,859718,9768,74.7174674279022,68.30295870795872,Portugal Liga ZON Sagres,71.51021306793047
18131,18132,859719,10212,62.87251416664829,60.88702131202131,Portugal Liga ZON Sagres,61.879767739334795
18132,18133,859720,10264,73.22035469440844,67.8465044526469,Portugal Liga ZON Sagres,70.53342957352767
18133,18134,859721,10238,67.73604634002362,67.7898137216319,Portugal Liga ZON Sagres,67.76293003082776
18134,18135,859722,6403,67.51869960354931,68.74050570641481,Portugal Liga ZON Sagres,68.12960265498205
18135,18136,859723,9809,53.593313998254715,62.06850038850039,Portugal Liga ZON Sagres,57.830907193377556
18136,18137,859724,9765,66.95025623632083,66.7111687621257,Portugal Liga ZON Sagres,66.83071249922327
18137,18138,859725,9773,77.13622001387282,66.60593805450264,Portugal Liga ZON Sagres,71.87107903418773
18138,18139,859726,9772,76.2184580884552,53.174482829423546,Portugal Liga ZON Sagres,64.69647045893937
18139,18140,859727,7844,68.23250416250416,72.43655743566536,Portugal Liga ZON Sagres,70.33453079908476
18140,18141,859728,7841,68.30529750685254,61.87756959772771,Portugal Liga ZON Sagres,65.09143355229013
18141,18142,859729,9771,60.88702131202131,68.19389757969304,Portugal Liga ZON Sagres,64.54045944585718
18142,18143,859730,10214,68.74050570641481,69.34567185691125,Portugal Liga ZON Sagres,69.04308878166303
18143,18144,859731,10215,66.7111687621257,74.40046339548316,Portugal Liga ZON Sagres,70.55581607880443
18144,18145,859732,2033,67.87306027306028,68.04117846550272,Portugal Liga ZON Sagres,67.9571193692815
18145,18146,859733,9768,75.66475852064785,77.74329663414943,Portugal Liga ZON Sagres,76.70402757739865
18146,18147,859734,10212,63.0762669786354,69.1140507205213,Portugal Liga ZON Sagres,66.09515884957835
18147,18148,859735,10264,72.76295059093552,68.74050570641481,Portugal Liga ZON Sagres,70.75172814867517
18148,18149,859736,10238,68.23935212514759,67.93932500797705,Portugal Liga ZON Sagres,68.08933856656232
18149,18150,859737,6403,68.22307754444901,68.29494394494394,Portugal Liga ZON Sagres,68.25901074469647
18150,18151,859738,10211,67.9389570380001,77.66430694579206,Portugal Liga ZON Sagres,72.80163199189607
18151,18152,859739,9809,53.371272464908834,68.07205168568804,Portugal Liga ZON Sagres,60.72166207529844
18152,18153,859740,9765,67.35391785248245,60.88702131202131,Portugal Liga ZON Sagres,64.12046958225189
18153,18154,859741,9773,78.0868627434629,68.1973083103765,Portugal Liga ZON Sagres,73.1420855269197
18154,18155,859742,9772,78.06038845049424,62.46751248751248,Portugal Liga ZON Sagres,70.26395046900336
18155,18156,859743,7844,68.87032467532468,68.17459269596415,Portugal Liga ZON Sagres,68.52245868564441
18156,18157,859744,7841,68.07205168568804,67.15636925541232,Portugal Liga ZON Sagres,67.61421047055018
18157,18158,859745,9771,60.96219613719614,73.40055031124551,Portugal Liga ZON Sagres,67.18137322422082
18158,18159,859746,10214,69.24505116096024,52.535873015873015,Portugal Liga ZON Sagres,60.890462088416626
18159,18160,859747,10215,67.35707392572596,56.61306351543194,Portugal Liga ZON Sagres,61.98506872057895
18160,18161,859748,9765,66.0104835090481,75.70839488428422,Portugal Liga ZON Sagres,70.85943919666616
18161,18162,859749,9772,77.65520840326873,61.91296077659713,Portugal Liga ZON Sagres,69.78408458993293
18162,18163,859750,10212,56.61306351543194,65.77922776983782,Portugal Liga ZON Sagres,61.196145642634875
18163,18164,859751,10264,73.00618979232486,66.63093320820593,Portugal Liga ZON Sagres,69.81856150026539
18164,18165,859752,10238,68.43120818575365,74.78333509094855,Portugal Liga ZON Sagres,71.60727163835111
18165,18166,859753,6403,68.17459269596414,79.32871165522808,Portugal Liga ZON Sagres,73.7516521755961
18166,18167,859754,10211,67.55680215584522,68.79009657009657,Portugal Liga ZON Sagres,68.1734493629709
18167,18168,859755,9809,52.69920634920636,61.85954500045409,Portugal Liga ZON Sagres,57.27937567483022
18168,18169,859756,2033,61.31727022977023,68.22080873671781,Portugal Liga ZON Sagres,64.76903948324403
18169,18170,859757,9773,77.87078147624528,63.13398703635546,Portugal Liga ZON Sagres,70.50238425630037
18170,18171,859758,9768,74.98329167831145,73.52093325569261,Portugal Liga ZON Sagres,74.25211246700204
18171,18172,859759,7844,68.79009657009657,58.75538501902138,Portugal Liga ZON Sagres,63.77274079455897
18172,18173,859760,7841,67.94132887314706,68.29272477522477,Portugal Liga ZON Sagres,68.11702682418591
18173,18174,859761,9771,60.62915417915418,77.93729248298213,Portugal Liga ZON Sagres,69.28322333106816
18174,18175,859762,10214,69.51406926406925,68.03485858217749,Portugal Liga ZON Sagres,68.77446392312336
18175,18176,859763,10215,67.3189019380407,62.90465104341381,Portugal Liga ZON Sagres,65.11177649072725
18176,18177,859764,9765,61.606500497110545,68.78177636757181,Portugal Liga ZON Sagres,65.19413843234118
18177,18178,859765,9773,78.60282781684425,59.11676277170349,Portugal Liga ZON Sagres,68.85979529427388
18178,18179,859767,9768,75.07522550937571,63.13390005527151,Portugal Liga ZON Sagres,69.10456278232361
18179,18180,859768,7844,68.18672494172493,68.0421842046842,Portugal Liga ZON Sagres,68.11445457320457
18180,18181,859769,9771,60.52417582417582,68.3734165759079,Portugal Liga ZON Sagres,64.44879620004185
18181,18182,859770,10238,62.83632182211727,56.80340869656659,Portugal Liga ZON Sagres,59.81986525934193
18182,18183,859771,10214,69.15589979508474,67.90920310417918,Portugal Liga ZON Sagres,68.53255144963197
18183,18184,859772,10215,66.7171703363091,77.1757727347035,Portugal Liga ZON Sagres,71.9464715355063
18184,18185,859773,9765,67.7519550425651,73.37401363514871,Portugal Liga ZON Sagres,70.56298433885691
18185,18186,859774,9772,77.73043988475023,68.86640418968004,Portugal Liga ZON Sagres,73.29842203721513
18186,18187,859775,10212,57.36654000969791,75.07992467494444,Portugal Liga ZON Sagres,66.22323234232117
18187,18188,859776,10264,72.57336562724262,62.6088523219205,Portugal Liga ZON Sagres,67.59110897458156
18188,18189,859777,7841,67.87493181990789,68.18672494172493,Portugal Liga ZON Sagres,68.03082838081642
18189,18190,859778,6403,63.13390005527151,61.50936740027649,Portugal Liga ZON Sagres,62.321633727774
18190,18191,859779,10211,67.77078931810826,77.79704410250791,Portugal Liga ZON Sagres,72.78391671030809
18191,18192,859780,9809,58.20235471599108,67.95278148884609,Portugal Liga ZON Sagres,63.07756810241858
18192,18193,859781,2033,67.84137612387612,68.56773461007084,Portugal Liga ZON Sagres,68.20455536697348
18193,18194,859782,9773,77.91598179249823,68.1191598141359,Portugal Liga ZON Sagres,73.01757080331706
18194,18195,859783,9768,74.74780346282323,64.8754207803615,Portugal Liga ZON Sagres,69.81161212159236
18195,18196,859784,7844,63.17850205350204,69.40868752459662,Portugal Liga ZON Sagres,66.29359478904932
18196,18197,859785,10212,63.156307990255364,73.04694978990304,Portugal Liga ZON Sagres,68.1016288900792
18197,18198,859786,9771,61.50936740027649,67.43553196803197,Portugal Liga ZON Sagres,64.47244968415423
18198,18199,859787,10238,68.68070313524859,77.1588145403976,Portugal Liga ZON Sagres,72.9197588378231
18199,18200,859788,10215,66.200064966931,67.87031397645643,Portugal Liga ZON Sagres,67.03518947169371
18200,18201,859789,9765,67.79988892686261,68.39627536112506,Portugal Liga ZON Sagres,68.09808214399384
18201,18202,859790,9772,77.73043988475023,62.511994443465035,Portugal Liga ZON Sagres,70.12121716410763
18202,18203,859791,10264,73.60779677580422,78.4516493656658,Portugal Liga ZON Sagres,76.029723070735
18203,18204,859792,7841,68.1847576931309,67.9761581122227,Portugal Liga ZON Sagres,68.08045790267681
18204,18205,859793,6403,69.37861302346273,63.04381332118174,Portugal Liga ZON Sagres,66.21121317232223
18205,18206,859794,10211,68.11367061981308,68.65472910927456,Portugal Liga ZON Sagres,68.38419986454382
18206,18207,859795,10214,69.16702085792996,61.50835104477097,Portugal Liga ZON Sagres,65.33768595135047
18207,18208,859796,9809,64.87542078036151,67.83080669994546,Portugal Liga ZON Sagres,66.35311374015347
18208,18209,859797,2033,67.40381368631368,75.16292197335676,Portugal Liga ZON Sagres,71.28336782983521
18209,18210,859653,9773,77.6550988670043,67.82142608274093,Portugal Liga ZON Sagres,72.73826247487261
18210,18211,859654,9768,74.36990243664633,69.15468081625978,Portugal Liga ZON Sagres,71.76229162645305
18211,18212,859655,7844,68.50697968697969,68.03850190213826,Portugal Liga ZON Sagres,68.27274079455898
18212,18213,859656,9771,67.96235885326794,62.20857299555032,Portugal Liga ZON Sagres,65.08546592440914
18213,18214,859657,10238,67.36359454939,71.966172918222,Portugal Liga ZON Sagres,69.664883733806
18214,18215,859658,10214,69.1547619047619,78.06038845049424,Portugal Liga ZON Sagres,73.60757517762806
18215,18216,859659,10215,66.9611687621257,67.48610139860138,Portugal Liga ZON Sagres,67.22363508036354
18216,18217,859660,9765,60.00781395637855,53.306265249901614,Portugal Liga ZON Sagres,56.65703960314008
18217,18218,859798,9773,77.66585555670837,69.10295815295815,Portugal Liga ZON Sagres,73.38440685483326
18218,18219,859799,9768,74.2096077613319,77.33435838004803,Portugal Liga ZON Sagres,75.77198307068997
18219,18220,859800,10212,63.32035011771854,68.08986109600355,Portugal Liga ZON Sagres,65.70510560686104
18220,18221,859801,10264,72.48923740424948,68.92330646955153,Portugal Liga ZON Sagres,70.7062719369005
18221,18222,859802,9771,61.50835104477097,62.70357198357198,Portugal Liga ZON Sagres,62.105961514171476
18222,18223,859803,10238,62.643906598452055,58.851705365341736,Portugal Liga ZON Sagres,60.747805981896896
18223,18224,859804,10215,68.15200570296264,68.1847576931309,Portugal Liga ZON Sagres,68.16838169804677
18224,18225,859805,9765,67.89116532722993,67.45544538794537,Portugal Liga ZON Sagres,67.67330535758765
18225,18226,859806,9772,77.86031001462037,63.47463980463981,Portugal Liga ZON Sagres,70.66747490963009
18226,18227,859807,7844,69.103571983572,68.59430803664428,Portugal Liga ZON Sagres,68.84894001010814
18227,18228,859808,7841,68.20401684307187,61.3286973651173,Portugal Liga ZON Sagres,64.76635710409458
18228,18229,859809,6403,69.15471691956662,62.45848091302637,Portugal Liga ZON Sagres,65.8065989162965
18229,18230,859810,10211,68.33051699183184,67.89116532722993,Portugal Liga ZON Sagres,68.11084115953088
18230,18231,859811,10214,69.5867439509289,74.19349971478908,Portugal Liga ZON Sagres,71.890121832859
18231,18232,859812,9809,64.87542078036151,72.91553877667383,Portugal Liga ZON Sagres,68.89547977851767
18232,18233,859813,2033,66.99476356976355,78.65901468553112,Portugal Liga ZON Sagres,72.82688912764733
18233,18234,859814,9773,78.540444203486,69.343672993673,Portugal Liga ZON Sagres,73.94205859857951
18234,18235,859815,9768,74.11385105427085,67.9470459174517,Portugal Liga ZON Sagres,71.03044848586129
18235,18236,859816,10212,63.83219277798225,67.91139323860615,Portugal Liga ZON Sagres,65.8717930082942
18236,18237,859817,10264,73.41553877667386,76.02717506571345,Portugal Liga ZON Sagres,74.72135692119366
18237,18238,859818,10238,66.80252525252526,67.66961871461872,Portugal Liga ZON Sagres,67.23607198357199
18238,18239,859819,6403,69.27506323991295,64.87542078036151,Portugal Liga ZON Sagres,67.07524201013723
18239,18240,859820,10215,68.93541137774763,61.435450089517076,Portugal Liga ZON Sagres,65.18543073363236
18240,18241,859821,9765,67.89116532722993,68.97521645021645,Portugal Liga ZON Sagres,68.43319088872319
18241,18242,859822,9772,71.71303795922489,67.58124797185802,Portugal Liga ZON Sagres,69.64714296554146
18242,18243,859823,7844,69.36115087183198,61.62098255280073,Portugal Liga ZON Sagres,65.49106671231635
18243,18244,859824,7841,68.0714410854961,74.31147951276887,Portugal Liga ZON Sagres,71.19146029913249
18244,18245,859825,9771,61.11474301881001,78.57522053826234,Portugal Liga ZON Sagres,69.84498177853618
18245,18246,859826,10211,68.08033728647973,69.28805025289996,Portugal Liga ZON Sagres,68.68419376968984
18246,18247,859827,10214,69.65327287654874,68.0702598625961,Portugal Liga ZON Sagres,68.86176636957242
18247,18248,859828,9809,64.39490129984202,69.6963212075606,Portugal Liga ZON Sagres,67.04561125370131
18248,18249,859829,2033,67.35827367077366,72.47234850710787,Portugal Liga ZON Sagres,69.91531108894077
18249,18250,859830,9773,77.72496903537925,67.24815954911648,Portugal Liga ZON Sagres,72.48656429224786
18250,18251,859831,9768,73.8689498685001,61.63388498795197,Portugal Liga ZON Sagres,67.75141742822603
18251,18252,859832,10212,69.6963212075606,67.28253357753357,Portugal Liga ZON Sagres,68.48942739254709
18252,18253,859833,10264,72.99316102792038,67.8687895703446,Portugal Liga ZON Sagres,70.43097529913248
18253,18254,859834,10238,68.7439984258166,69.13825910244405,Portugal Liga ZON Sagres,68.94112876413033
18254,18255,859835,6403,68.41031639255742,76.2443492708187,Portugal Liga ZON Sagres,72.32733283168807
18255,18256,859836,9809,64.87542078036151,68.0353156414581,Portugal Liga ZON Sagres,66.4553682109098
18256,18257,859837,9765,67.59823603430063,69.49982272629332,Portugal Liga ZON Sagres,68.54902938029697
18257,18258,859838,9772,76.42442977834486,78.80058157823439,Portugal Liga ZON Sagres,77.61250567828962
18258,18259,859839,7844,69.10990675990675,74.45982968111905,Portugal Liga ZON Sagres,71.78486822051289
18259,18260,859840,7841,68.15836293557585,60.633241505968776,Portugal Liga ZON Sagres,64.39580222077231
18260,18261,859841,9771,66.82660501302495,69.6963212075606,Portugal Liga ZON Sagres,68.26146311029277
18261,18262,859842,10211,67.10101464833356,72.99316102792038,Portugal Liga ZON Sagres,70.04708783812697
18262,18263,859843,10214,69.64945887445887,68.5209883293163,Portugal Liga ZON Sagres,69.08522360188758
18263,18264,859844,10215,66.819292961159,67.03949068608159,Portugal Liga ZON Sagres,66.92939182362029
18264,18265,859845,2033,66.73884865134865,64.29966320460393,Portugal Liga ZON Sagres,65.51925592797629
18265,18266,859846,9768,73.97599129728066,66.71130398044274,Portugal Liga ZON Sagres,70.3436476388617
18266,18267,859847,10212,63.383189894429286,69.30009171427668,Portugal Liga ZON Sagres,66.34164080435298
18267,18268,859848,10264,73.44438835846461,57.085375735375735,Portugal Liga ZON Sagres,65.26488204692018
18268,18269,859849,10238,69.2961432506887,65.57992726228021,Portugal Liga ZON Sagres,67.43803525648445
18269,18270,859850,6403,69.05168661653633,68.1129083901213,Portugal Liga ZON Sagres,68.58229750332882
18270,18271,859851,10211,67.50390118339784,61.31177433677433,Portugal Liga ZON Sagres,64.40783776008608
18271,18272,859852,9809,65.12128854895654,70.76789440546064,Portugal Liga ZON Sagres,67.94459147720859
18272,18273,859853,9765,67.20443438140806,77.21521090630294,Portugal Liga ZON Sagres,72.2098226438555
18273,18274,859854,9773,78.03955296509476,73.93235493364429,Portugal Liga ZON Sagres,75.98595394936953
18274,18275,859855,9772,71.4857318710254,67.68459428708562,Portugal Liga ZON Sagres,69.5851630790555
18275,18276,859856,7844,62.73248506395566,63.383189894429286,Portugal Liga ZON Sagres,63.05783747919247
18276,18277,859857,7841,67.85500036247645,65.34351077117876,Portugal Liga ZON Sagres,66.5992555668276
18277,18278,859858,9771,61.57220385862379,61.34311337917798,Portugal Liga ZON Sagres,61.45765861890088
18278,18279,859859,10214,69.50360094451004,73.37465808873434,Portugal Liga ZON Sagres,71.43912951662219
18279,18280,859860,10215,67.51433428347303,63.26259346713891,Portugal Liga ZON Sagres,65.38846387530597
18280,18281,859861,2033,67.52591935841934,68.29191573976263,Portugal Liga ZON Sagres,67.90891754909099
18281,18282,859862,9768,74.33143074927183,67.11843805450266,Portugal Liga ZON Sagres,70.72493440188725
18282,18283,859863,10212,69.8578969417679,66.7925810367198,Portugal Liga ZON Sagres,68.32523898924384
18283,18284,859864,10264,71.72745554840417,61.299830153897126,Portugal Liga ZON Sagres,66.51364285115065
18284,18285,859865,10238,62.731011412829595,76.2486066776984,Portugal Liga ZON Sagres,69.489809045264
18285,18286,859866,6403,69.28805025289996,56.500161831632425,Portugal Liga ZON Sagres,62.894106042266195
18286,18287,859867,10211,68.61889528021014,68.20401684307187,Portugal Liga ZON Sagres,68.411456061641
18287,18288,859868,9809,65.09764300258372,69.2047619047619,Portugal Liga ZON Sagres,67.15120245367281
18288,18289,859869,2033,67.11942585192584,72.17852907167342,Portugal Liga ZON Sagres,69.64897746179963
18289,18290,859870,9773,77.88872224345064,69.14936401160503,Portugal Liga ZON Sagres,73.51904312752784
18290,18291,859871,9768,74.62503344287454,62.87148760330579,Portugal Liga ZON Sagres,68.74826052309017
18291,18292,859872,7844,61.95299846867958,68.61889528021015,Portugal Liga ZON Sagres,65.28594687444487
18292,18293,859873,7841,66.75077069395252,75.78502545287421,Portugal Liga ZON Sagres,71.26789807341336
18293,18294,859874,9771,61.29983015389714,58.08448773448774,Portugal Liga ZON Sagres,59.69215894419244
18294,18295,859875,10214,68.38152958152958,61.25446858696859,Portugal Liga ZON Sagres,64.81799908424908
18295,18296,859876,10215,67.34428507980314,71.8181157722583,Portugal Liga ZON Sagres,69.58120042603072
18296,18297,859877,9765,66.84571078177538,69.32344963468903,Portugal Liga ZON Sagres,68.08458020823221
18297,18298,859661,9772,77.94293109724144,67.58632182211727,Portugal Liga ZON Sagres,72.76462645967936
18298,18299,859662,10264,72.58174356266967,63.55468081625977,Portugal Liga ZON Sagres,68.06821218946472
18299,18300,859663,7841,68.03850190213826,78.52782613973157,Portugal Liga ZON Sagres,73.28316402093492
